run_tag,symbol,time,dir,entry,exit,vol,pnl,risk_money,atr_at_entry,exit_reason
BS75tr2,BTCUSDm,2019.04.06 17:18:40,1,0.00,5122.71,0.11,-0.40,5.42,32.83,sl
BS75tr2,BTCUSDm,2019.04.06 20:57:40,1,0.00,5074.66,0.09,-5.29,5.29,39.16,sl
BS75tr2,BTCUSDm,2019.04.08 11:07:40,1,0.00,5183.82,0.14,-12.89,12.88,61.34,sl
BS75tr2,BTCUSDm,2019.04.10 20:38:40,1,0.00,5348.34,0.26,-15.53,15.53,39.82,sl
BS75tr2,BTCUSDm,2019.04.15 10:57:20,1,0.00,5116.22,0.34,-14.10,14.10,27.64,sl
BS75tr2,BTCUSDm,2019.04.20 18:00:00,1,5212.99,5284.94,0.27,19.43,14.30,35.32,time_exit
BS75tr2,BTCUSDm,2019.04.20 18:00:00,1,0.00,5284.94,0.27,-6.63,14.30,35.32,time_exit
BS75tr2,BTCUSDm,2019.04.22 19:15:40,1,0.00,5361.15,0.20,-10.39,10.39,34.65,sl
BS75tr2,BTCUSDm,2019.04.24 07:49:40,1,0.00,5438.33,0.06,-6.04,5.07,56.36,sl
BS75tr2,BTCUSDm,2019.04.28 18:12:20,1,0.00,5271.90,0.16,-6.83,6.83,28.46,sl
BS75tr2,BTCUSDm,2019.05.03 10:03:40,1,0.00,5842.28,0.35,155.78,14.96,28.50,sl
BS75tr2,BTCUSDm,2019.05.04 13:47:40,1,0.00,5773.67,0.07,-9.15,5.77,54.98,sl
BS75tr2,BTCUSDm,2019.05.07 14:13:40,1,0.00,5982.70,0.08,-6.08,6.08,50.69,sl
BS75tr2,BTCUSDm,2019.05.10 20:51:40,1,0.00,6260.24,0.08,9.68,6.37,53.05,sl
BS75tr2,BTCUSDm,2019.05.11 06:45:40,1,0.00,6698.70,0.08,17.44,8.19,68.26,sl
BS75tr2,BTCUSDm,2019.05.12 00:32:40,1,0.00,7067.11,0.05,17.97,6.53,87.06,sl
BS75tr2,BTCUSDm,2019.05.12 08:22:40,1,0.00,7243.86,0.02,-4.49,4.49,149.66,sl
BS75tr2,BTCUSDm,2019.05.13 23:09:40,1,0.00,7689.29,0.03,-3.60,5.57,123.86,sl
BS75tr2,BTCUSDm,2019.05.14 08:53:40,1,0.00,8007.97,0.02,-5.51,5.51,183.74,sl
BS75tr2,BTCUSDm,2019.05.16 04:18:40,1,0.00,8105.76,0.02,-4.40,4.41,146.92,sl
BS75tr2,BTCUSDm,2019.05.20 00:43:40,1,0.00,7880.35,0.06,-2.98,10.38,115.32,sl
BS75tr2,BTCUSDm,2019.05.24 23:09:40,1,0.00,7994.36,0.09,-10.11,10.11,74.86,sl
BS75tr2,BTCUSDm,2019.05.28 13:29:40,1,0.00,8621.55,0.12,4.91,16.08,89.34,sl
BS75tr2,BTCUSDm,2019.05.30 16:15:40,1,0.00,8845.11,0.12,-11.47,12.17,67.63,sl
BS75tr2,BTCUSDm,2019.06.02 13:17:40,1,0.00,8627.52,0.22,-13.66,17.65,53.50,sl
BS75tr2,BTCUSDm,2019.06.03 05:49:40,1,0.00,8537.39,0.19,-5.70,15.56,54.59,sl
BS75tr2,BTCUSDm,2019.06.08 16:38:40,1,0.00,7842.85,0.06,-7.54,7.16,79.53,sl
BS75tr2,BTCUSDm,2019.06.13 12:47:20,1,0.00,8050.47,0.06,-9.19,8.22,91.31,sl
BS75tr2,BTCUSDm,2019.06.14 01:16:40,1,0.00,8191.44,0.17,-17.10,14.36,56.32,sl
BS75tr2,BTCUSDm,2019.06.16 08:45:40,1,0.00,9187.97,0.15,116.51,11.80,52.44,sl
BS75tr2,BTCUSDm,2019.06.17 15:07:20,1,0.00,9243.72,0.05,-7.21,7.22,96.21,sl
BS75tr2,BTCUSDm,2019.06.20 08:31:40,1,0.00,9238.56,0.09,-9.16,9.16,67.84,sl
BS75tr2,BTCUSDm,2019.06.21 13:28:20,1,0.00,9698.27,0.15,38.68,13.60,60.46,sl
BS75tr2,BTCUSDm,2019.06.22 04:01:40,1,0.00,10517.71,0.05,15.63,8.46,112.77,sl
BS75tr2,BTCUSDm,2019.06.22 14:33:40,1,0.00,10637.72,0.03,-8.74,8.74,194.24,sl
BS75tr2,BTCUSDm,2019.06.25 12:20:40,1,0.00,11115.23,0.04,-7.34,7.34,122.39,sl
BS75tr2,BTCUSDm,2019.06.26 05:32:40,1,0.00,12310.48,0.03,22.75,6.68,148.42,sl
BS75tr2,BTCUSDm,2019.06.26 20:35:40,1,0.00,13182.64,0.02,16.33,5.28,175.97,sl
BS75tr2,BTCUSDm,2019.06.26 20:41:40,1,0.00,12014.26,0.01,-4.25,4.25,283.44,sl
BS75tr2,BTCUSDm,2019.07.04 23:49:40,1,0.00,11067.73,0.05,-9.71,21.04,280.50,sl
BS75tr2,BTCUSDm,2019.07.09 10:13:40,1,0.00,12348.43,0.11,61.09,21.61,130.98,sl
BS75tr2,BTCUSDm,2019.07.10 14:59:40,1,0.00,12579.08,0.05,-14.37,14.37,191.61,sl
BS75tr2,BTCUSDm,2019.07.15 14:19:40,-1,0.00,10543.98,0.02,-7.23,7.23,240.84,sl
BS75tr2,BTCUSDm,2019.07.17 14:58:40,-1,0.00,9710.50,0.04,-14.45,14.45,240.79,sl
BS75tr2,BTCUSDm,2019.07.20 23:45:40,1,0.00,10622.24,0.12,-21.40,22.65,125.85,sl
BS75tr2,BTCUSDm,2019.07.25 00:40:40,-1,0.00,10020.40,0.07,-0.07,14.58,138.90,sl
BS75tr2,BTCUSDm,2019.07.28 22:53:40,-1,0.00,9525.36,0.07,-2.42,12.31,117.23,sl
BS75tr2,BTCUSDm,2019.08.04 04:43:40,1,0.00,10633.75,0.06,-9.02,9.02,100.25,sl
BS75tr2,BTCUSDm,2019.08.04 21:11:40,1,0.00,10830.63,0.09,-12.76,12.77,94.56,sl
BS75tr2,BTCUSDm,2019.08.06 10:32:40,1,0.00,11921.38,0.05,34.85,8.24,109.87,sl
BS75tr2,BTCUSDm,2019.08.15 07:51:40,-1,0.00,9827.97,0.16,145.63,22.22,92.57,sl
BS75tr2,BTCUSDm,2019.08.15 10:06:40,-1,0.00,10098.60,0.04,-10.08,10.09,168.13,sl
BS75tr2,BTCUSDm,2019.08.20 03:32:40,1,0.00,10745.06,0.15,-18.75,18.75,83.33,sl
BS75tr2,BTCUSDm,2019.08.22 18:09:00,-1,0.00,10171.19,0.11,9.82,19.59,118.74,sl
BS75tr2,BTCUSDm,2019.09.01 19:00:00,-1,9690.90,9597.27,0.06,5.62,10.34,114.85,time_exit
BS75tr2,BTCUSDm,2019.09.01 19:00:00,-1,0.00,9597.27,0.06,5.61,10.34,114.85,time_exit
BS75tr2,BTCUSDm,2019.09.03 23:06:40,1,0.00,10484.79,0.10,-9.40,11.87,79.12,sl
BS75tr2,BTCUSDm,2019.09.06 17:37:40,1,0.00,10769.81,0.08,-8.42,8.41,70.10,sl
BS75tr2,BTCUSDm,2019.09.10 21:28:40,-1,0.00,10112.04,0.20,-20.78,20.78,69.26,sl
BS75tr2,BTCUSDm,2019.09.16 20:59:40,-1,0.00,10211.47,0.29,-18.32,18.31,42.10,sl
BS75tr2,BTCUSDm,2019.09.19 16:03:20,-1,0.00,9922.76,0.08,-9.30,9.30,77.48,sl
BS75tr2,BTCUSDm,2019.09.22 07:41:40,-1,0.00,9994.77,0.08,-7.93,7.93,66.11,sl
BS75tr2,BTCUSDm,2019.09.24 19:57:40,-1,0.00,8393.98,0.08,87.78,8.21,68.43,sl
BS75tr2,BTCUSDm,2019.09.24 20:05:20,-1,0.00,8574.16,0.04,-8.09,8.08,134.74,sl
BS75tr2,BTCUSDm,2019.09.24 20:06:40,-1,0.00,8643.88,0.03,-7.88,7.87,174.99,sl
BS75tr2,BTCUSDm,2019.09.26 18:44:40,-1,0.00,8071.70,0.04,-7.00,7.00,116.66,sl
BS75tr2,BTCUSDm,2019.09.30 09:48:40,-1,0.00,7964.62,0.10,-13.26,13.26,88.39,sl
BS75tr2,BTCUSDm,2019.10.03 16:46:40,-1,0.00,8214.32,0.18,-18.26,18.26,67.62,sl
BS75tr2,BTCUSDm,2019.10.07 10:07:40,-1,0.00,7986.98,0.26,-2.19,23.30,59.75,sl
BS75tr2,BTCUSDm,2019.10.12 05:28:40,-1,0.00,8343.50,0.16,-13.13,13.13,54.73,sl
BS75tr2,BTCUSDm,2019.10.17 08:23:40,-1,0.00,8037.10,0.45,7.98,22.77,33.74,sl
BS75tr2,BTCUSDm,2019.10.18 18:28:40,-1,0.00,7984.02,0.16,-11.11,11.11,46.30,sl
BS75tr2,BTCUSDm,2019.10.23 18:03:40,-1,0.00,7522.59,0.19,115.27,14.21,49.86,sl
BS75tr2,BTCUSDm,2019.10.26 02:43:20,1,0.00,9605.89,0.02,8.17,6.71,223.76,sl
BS75tr2,BTCUSDm,2019.10.26 09:05:20,1,0.00,9231.45,0.02,-9.16,9.16,305.43,sl
BS75tr2,BTCUSDm,2019.11.04 22:34:40,1,0.00,9372.16,0.27,-27.11,27.11,66.94,sl
BS75tr2,BTCUSDm,2019.11.11 05:35:40,1,0.00,8919.04,0.15,-14.49,14.50,64.43,sl
BS75tr2,BTCUSDm,2019.11.15 08:43:40,-1,0.00,8587.95,0.33,-19.79,19.79,39.98,sl
BS75tr2,BTCUSDm,2019.11.17 09:01:20,-1,0.00,8567.79,0.07,-8.58,8.57,81.65,sl
BS75tr2,BTCUSDm,2019.11.20 18:04:40,-1,0.00,8169.85,0.26,41.22,18.98,48.66,sl
BS75tr2,BTCUSDm,2019.11.21 15:06:40,-1,0.00,7583.45,0.30,98.66,20.38,45.28,sl
BS75tr2,BTCUSDm,2019.11.21 15:23:40,-1,0.00,7606.37,0.25,-21.41,21.41,57.10,sl
BS75tr2,BTCUSDm,2019.11.22 08:05:40,-1,0.00,7694.53,0.13,-10.34,15.55,79.76,sl
BS75tr2,BTCUSDm,2019.11.22 18:57:40,-1,0.00,7217.91,0.05,-7.17,8.70,115.96,sl
BS75tr2,BTCUSDm,2019.11.24 17:41:40,-1,0.00,7122.66,0.09,-11.72,11.72,86.81,sl
BS75tr2,BTCUSDm,2019.11.25 10:58:40,-1,0.00,6926.08,0.05,-0.79,8.16,108.84,sl
BS75tr2,BTCUSDm,2019.12.04 13:22:40,-1,0.00,7363.37,0.21,10.06,23.76,75.42,sl
BS75tr2,BTCUSDm,2019.12.13 20:00:00,-1,7372.91,7253.32,0.10,11.96,9.57,63.83,time_exit
BS75tr2,BTCUSDm,2019.12.13 20:00:00,-1,0.00,7253.32,0.10,11.96,9.57,63.83,time_exit
BS75tr2,BTCUSDm,2019.12.15 07:05:40,-1,0.00,7113.51,0.24,-13.86,13.87,38.52,sl
BS75tr2,BTCUSDm,2019.12.18 14:00:40,-1,0.00,6689.30,0.10,21.41,10.56,70.40,sl
BS75tr2,BTCUSDm,2019.12.26 16:39:40,-1,0.00,7298.44,0.28,-28.43,28.43,67.69,sl
BS75tr2,BTCUSDm,2020.01.01 15:39:40,-1,0.00,7227.70,0.34,-18.03,18.03,35.35,sl
