run_id,strategy_version,param_set_id,symbol,timeframe,position_id,deal_in,deal_out,order_kind,direction,entry_reason,exit_reason,deal_reason_raw,order_number,entry_time,entry_time_msc,entry_price,exit_time,exit_time_msc,exit_price,volume,sl_price,tp_price,profit,commission,swap,net_pnl,holding_seconds,vol_gate_low,market_state,rv_short_pts,rv_ratio,multiplier_a,grid_dist_pts,tp_dist_pts,baseline_at_entry,risk_level_at_entry,avg_vol_per_min,spread_pts_at_entry,atr_at_entry
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,2,2,3,trend,1,trend_buy,sl,sl,1,2023.01.04 08:02:00,1672819320000,1859.713,2023.01.04 08:42:40,1672821760000,1860.207,0.01,1853.177,0.000,0.50,0.00,0.00,0.50,2440,0,1,767.86,0.0413,1.0000,0.0,0.0,1857.412,1,114.90,400.0,1.766
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,4,4,5,trend,1,trend_buy,trend_state_exit,expert,1,2023.01.04 08:43:00,1672821780000,1860.465,2023.01.04 09:10:00,1672823400000,1858.992,0.01,1851.674,0.000,-1.48,0.00,0.00,-1.48,1620,0,1,775.88,0.0417,1.0000,0.0,0.0,1860.813,1,132.57,200.0,2.376
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,6,6,7,trend,1,trend_buy,sl,sl,1,2023.01.13 14:55:00,1673621700000,1910.197,2023.01.13 15:01:40,1673622100000,1907.257,0.01,1902.329,0.000,-2.94,0.00,0.00,-2.94,400,0,1,696.24,0.0365,1.0000,0.0,0.0,1907.679,1,160.55,200.0,2.126
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,8,8,9,trend,1,trend_buy,sl,sl,1,2023.01.13 15:02:00,1673622120000,1908.129,2023.01.13 16:05:40,1673625940000,1911.339,0.01,1900.254,0.000,3.21,0.00,0.00,3.21,3820,0,1,1027.71,0.0539,1.0000,0.0,0.0,1908.926,1,177.97,400.0,2.128
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,10,10,11,trend,1,trend_buy,trend_state_exit,expert,1,2023.01.13 16:06:00,1673625960000,1911.526,2023.01.13 16:15:00,1673626500000,1911.039,0.01,1902.964,0.000,-0.49,0.00,0.00,-0.49,540,0,1,476.80,0.0249,1.0000,0.0,0.0,1913.112,1,137.78,200.0,2.314
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,12,12,13,trend,-1,trend_sell,sl,sl,1,2023.01.18 16:35:00,1674059700000,1908.290,2023.01.18 18:00:40,1674064840000,1905.894,0.01,1916.797,0.000,2.40,0.00,0.00,2.40,5140,0,2,702.97,0.0368,1.0000,0.0,0.0,1909.422,1,138.80,200.0,2.299
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,14,14,15,trend,-1,trend_sell,trend_state_exit,expert,1,2023.01.18 18:01:00,1674064860000,1905.829,2023.01.18 18:20:00,1674066000000,1905.500,0.01,1912.916,0.000,0.33,0.00,0.00,0.33,1140,0,2,431.23,0.0226,1.0000,0.0,0.0,1903.941,1,105.85,200.0,1.916
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,16,16,17,trend,-1,trend_sell,sl,sl,1,2023.02.02 14:50:00,1675349400000,1934.020,2023.02.02 15:20:20,1675351220000,1926.162,0.01,1945.377,0.000,7.86,0.00,0.00,7.86,1820,0,2,1158.10,0.0599,1.0000,0.0,0.0,1940.975,1,244.20,200.0,3.070
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,18,18,19,trend,-1,trend_sell,trend_state_exit,expert,1,2023.02.02 15:34:00,1675352040000,1926.007,2023.02.02 18:20:00,1675362000000,1915.562,0.01,1939.806,0.000,10.45,0.00,0.00,10.45,9960,0,2,779.37,0.0405,1.0000,0.0,0.0,1925.551,1,375.13,200.0,3.730
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,20,20,21,trend,1,trend_buy,sl,sl,1,2023.03.10 15:35:00,1678462500000,1866.266,2023.03.10 16:11:40,1678464700000,1860.688,0.01,1854.917,0.000,-5.58,0.00,0.00,-5.58,2200,0,1,796.85,0.0427,1.0000,0.0,0.0,1864.631,1,254.88,200.0,3.067
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,22,22,23,trend,1,trend_buy,trend_state_exit,expert,1,2023.03.10 16:12:00,1678464720000,1860.436,2023.03.10 16:15:00,1678464900000,1858.978,0.01,1850.607,0.000,-1.46,0.00,0.00,-1.46,180,0,1,734.99,0.0395,1.0000,0.0,0.0,1861.228,1,187.97,200.0,2.657
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,24,24,25,trend,1,trend_buy,sl,sl,1,2023.03.13 09:44:00,1678700640000,1893.750,2023.03.13 09:57:40,1678701460000,1887.691,0.01,1885.448,0.000,-6.06,0.00,0.00,-6.06,820,0,1,707.35,0.0374,1.0000,0.0,0.0,1891.237,1,183.78,200.0,2.244
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,26,26,27,trend,1,trend_buy,trend_state_exit,expert,1,2023.03.13 09:58:00,1678701480000,1887.194,2023.03.13 10:00:00,1678701600000,1885.903,0.01,1878.321,0.000,-1.29,0.00,0.00,-1.29,120,0,1,808.21,0.0428,1.0000,0.0,0.0,1888.621,1,210.10,200.0,2.398
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,28,28,29,trend,1,trend_buy,sl,sl,1,2023.03.17 13:15:00,1679058900000,1949.597,2023.03.17 13:27:40,1679059660000,1946.421,0.01,1941.055,0.000,-3.18,0.00,0.00,-3.18,760,0,1,711.26,0.0365,1.0000,0.0,0.0,1948.081,1,176.85,200.0,2.309
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,30,30,31,trend,1,trend_buy,sl,sl,1,2023.03.17 13:28:00,1679059680000,1947.206,2023.03.17 15:06:40,1679065600000,1958.756,0.01,1938.326,0.000,11.55,0.00,0.00,11.55,5920,0,1,605.18,0.0311,1.0000,0.0,0.0,1948.290,1,173.35,200.0,2.400
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,32,32,33,trend,1,trend_buy,trend_state_exit,expert,1,2023.03.17 15:07:00,1679065620000,1958.762,2023.03.17 15:15:00,1679066100000,1957.039,0.01,1948.288,0.000,-1.72,0.00,0.00,-1.72,480,0,1,999.31,0.0510,1.0000,0.0,0.0,1961.794,1,252.50,400.0,2.831
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,34,34,35,trend,1,trend_buy,sl,sl,1,2023.03.17 17:35:00,1679074500000,1971.966,2023.03.17 18:02:40,1679076160000,1970.609,0.01,1963.817,0.000,-1.36,0.00,0.00,-1.36,1660,0,1,819.76,0.0416,1.0000,0.0,0.0,1967.933,1,149.22,400.0,2.202
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,36,36,37,trend,1,trend_buy,sl,sl,1,2023.03.17 18:03:00,1679076180000,1971.666,2023.03.17 19:03:40,1679079820000,1981.691,0.01,1963.726,0.000,10.02,0.00,0.00,10.02,3640,0,1,823.01,0.0417,1.0000,0.0,0.0,1972.672,1,172.45,200.0,2.146
s_trail20,eva028-CoreRiskV1,s_trail20,XAUUSD_HIST,M1,38,38,39,trend,1,trend_buy,sl,sl,1,2023.03.17 19:04:00,1679079840000,1981.881,2023.03.17 19:23:40,1679081020000,1978.340,0.01,1971.288,0.000,-3.54,0.00,0.00,-3.54,1180,0,1,1191.37,0.0601,1.0000,0.0,0.0,1982.925,1,231.38,200.0,2.863
