run_id,strategy_version,param_set_id,symbol,timeframe,position_id,deal_in,deal_out,order_kind,direction,entry_reason,exit_reason,deal_reason_raw,order_number,entry_time,entry_time_msc,entry_price,exit_time,exit_time_msc,exit_price,volume,sl_price,tp_price,profit,commission,swap,net_pnl,holding_seconds,vol_gate_low,market_state,rv_short_pts,rv_ratio,multiplier_a,grid_dist_pts,tp_dist_pts,baseline_at_entry,risk_level_at_entry,avg_vol_per_min,spread_pts_at_entry,atr_at_entry
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,2,2,3,trend,1,trend_buy,trend_state_exit,expert,1,2025.01.02 15:55:00,1735833300000,2655.093,2025.01.02 17:30:00,1735839000000,2656.445,0.01,2645.348,0.000,1.36,0.00,0.00,1.36,5700,0,1,571.03,0.0215,1.0000,0.0,0.0,2654.381,1,191.28,160.0,2.634
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,4,4,5,trend,-1,trend_sell,trend_state_exit,expert,1,2025.01.03 14:13:00,1735913580000,2647.613,2025.01.03 14:35:00,1735914900000,2651.153,0.01,2658.102,0.000,-3.54,0.00,0.00,-3.54,1320,0,2,593.87,0.0224,1.0000,0.0,0.0,2647.896,1,187.40,160.0,2.835
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,6,6,7,trend,1,trend_buy,trend_state_exit,expert,1,2025.01.08 14:15:00,1736345700000,2662.498,2025.01.08 15:00:00,1736348400000,2661.350,0.01,2651.200,0.000,-1.15,0.00,0.00,-1.15,2700,0,1,828.08,0.0311,1.0000,0.0,0.0,2662.571,1,235.05,160.0,3.054
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,8,8,9,trend,-1,trend_sell,sl,sl,1,2025.01.13 12:05:00,1736769900000,2673.144,2025.01.13 12:48:40,1736772520000,2673.198,0.01,2680.553,0.000,-0.06,0.00,0.00,-0.06,2620,0,2,950.10,0.0355,1.0000,0.0,0.0,2675.977,1,230.88,160.0,2.002
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,10,10,11,trend,-1,trend_sell,trend_state_exit,expert,1,2025.01.13 12:49:00,1736772540000,2672.200,2025.01.13 13:55:00,1736776500000,2669.241,0.01,2682.267,0.000,2.96,0.00,0.00,2.96,3960,0,2,871.14,0.0326,1.0000,0.0,0.0,2671.660,1,335.38,160.0,2.721
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,12,12,13,trend,1,trend_buy,trend_state_exit,expert,1,2025.01.16 14:24:00,1737037440000,2716.496,2025.01.16 15:15:00,1737040500000,2713.191,0.01,2704.727,0.000,-3.31,0.00,0.00,-3.31,3060,0,1,782.87,0.0288,1.0000,0.0,0.0,2716.612,1,334.18,160.0,3.181
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,14,14,15,trend,1,trend_buy,trend_state_exit,expert,1,2025.01.21 02:05:00,1737425100000,2719.941,2025.01.21 03:45:00,1737431100000,2722.883,0.01,2709.590,0.000,2.94,0.00,0.00,2.94,6000,0,1,576.45,0.0212,1.0000,0.0,0.0,2719.355,1,137.82,159.0,2.797
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,16,16,17,trend,1,trend_buy,trend_state_exit,expert,1,2025.01.21 14:45:00,1737470700000,2734.329,2025.01.21 17:40:00,1737481200000,2742.477,0.01,2725.115,0.000,8.15,0.00,0.00,8.15,10500,0,1,534.76,0.0196,1.0000,0.0,0.0,2732.064,1,153.38,160.0,2.490
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,18,18,19,trend,1,trend_buy,trend_state_exit,expert,1,2025.01.24 15:30:00,1737732600000,2785.100,2025.01.24 15:50:00,1737733800000,2781.622,0.01,2773.627,0.000,-3.48,0.00,0.00,-3.48,1200,0,1,632.01,0.0227,1.0000,0.0,0.0,2785.013,1,290.48,160.0,3.101
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,20,20,21,trend,-1,trend_sell,trend_state_exit,expert,1,2025.01.24 16:55:00,1737737700000,2772.008,2025.01.24 17:25:00,1737739500000,2774.808,0.01,2781.271,0.000,-2.80,0.00,0.00,-2.80,1800,0,2,698.19,0.0252,1.0000,0.0,0.0,2773.559,1,229.25,160.0,2.504
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,22,22,23,trend,-1,trend_sell,sl,sl,1,2025.01.27 14:15:00,1737987300000,2754.968,2025.01.27 14:41:40,1737988900000,2754.904,0.01,2764.814,0.000,0.07,0.00,0.00,0.07,1600,0,2,897.00,0.0326,1.0000,0.0,0.0,2755.441,1,259.32,159.0,2.661
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,24,24,25,trend,-1,trend_sell,trend_state_exit,expert,1,2025.01.27 14:42:00,1737988920000,2754.271,2025.01.27 18:30:00,1738002600000,2736.726,0.01,2766.317,0.000,17.54,0.00,0.00,17.54,13680,0,2,1613.55,0.0586,1.0000,0.0,0.0,2751.433,1,341.18,159.0,3.256
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,26,26,27,trend,1,trend_buy,trend_state_exit,expert,1,2025.02.03 08:20:00,1738570800000,2794.638,2025.02.03 09:20:00,1738574400000,2795.353,0.01,2785.340,0.000,0.71,0.00,0.00,0.71,3600,0,1,798.71,0.0286,1.0000,0.0,0.0,2791.991,1,280.48,160.0,2.513
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,28,28,29,trend,1,trend_buy,trend_state_exit,expert,1,2025.02.03 11:10:00,1738581000000,2802.698,2025.02.03 11:30:00,1738582200000,2798.649,0.01,2794.939,0.000,-4.05,0.00,0.00,-4.05,1200,0,1,521.93,0.0186,1.0000,0.0,0.0,2800.162,1,180.53,160.0,2.097
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,30,30,31,trend,1,trend_buy,sl,sl,1,2025.02.03 12:45:00,1738586700000,2808.721,2025.02.03 15:22:40,1738596160000,2821.963,0.01,2801.385,0.000,13.24,0.00,0.00,13.24,9460,0,1,979.14,0.0349,1.0000,0.0,0.0,2806.231,1,211.03,160.0,1.983
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,32,32,33,trend,1,trend_buy,sl,sl,1,2025.02.05 15:50:00,1738770600000,2880.038,2025.02.05 16:06:40,1738771600000,2871.408,0.01,2867.668,0.000,-8.63,0.00,0.00,-8.63,1000,0,1,515.56,0.0179,1.0000,0.0,0.0,2878.006,1,323.63,160.0,3.343
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,34,34,35,trend,1,trend_buy,trend_state_exit,expert,1,2025.02.05 16:07:00,1738771620000,2872.161,2025.02.05 16:10:00,1738771800000,2869.131,0.01,2860.255,0.000,-3.03,0.00,0.00,-3.03,180,0,1,1410.03,0.0491,1.0000,0.0,0.0,2878.802,1,336.10,159.0,3.218
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,36,36,37,trend,1,trend_buy,trend_state_exit,expert,1,2025.02.07 15:27:00,1738942020000,2882.912,2025.02.07 16:00:00,1738944000000,2880.353,0.01,2866.540,0.000,-2.56,0.00,0.00,-2.56,1980,0,1,660.12,0.0229,1.0000,0.0,0.0,2882.295,1,379.85,160.0,4.425
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,38,38,39,trend,1,trend_buy,sl,sl,1,2025.02.11 06:10:00,1739254200000,2928.343,2025.02.11 06:28:40,1739255320000,2921.746,0.01,2920.600,0.000,-6.59,0.00,0.00,-6.59,1120,0,1,701.75,0.0240,1.0000,0.0,0.0,2925.632,1,240.05,160.0,2.093
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,40,40,41,trend,1,trend_buy,trend_state_exit,expert,1,2025.02.11 06:29:00,1739255340000,2922.244,2025.02.11 06:30:00,1739255400000,2922.216,0.01,2913.616,0.000,-0.02,0.00,0.00,-0.02,60,0,1,730.48,0.0250,1.0000,0.0,0.0,2923.183,1,233.72,160.0,2.332
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,42,42,43,trend,-1,trend_sell,sl,sl,1,2025.02.11 12:55:00,1739278500000,2891.979,2025.02.11 13:37:40,1739281060000,2894.452,0.01,2902.316,0.000,-2.47,0.00,0.00,-2.47,2560,0,2,1101.31,0.0381,1.0000,0.0,0.0,2896.628,1,302.40,160.0,2.794
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,44,44,45,trend,-1,trend_sell,trend_state_exit,expert,1,2025.02.11 20:15:00,1739304900000,2898.210,2025.02.11 21:05:00,1739307900000,2898.346,0.01,2903.259,0.000,-0.14,0.00,0.00,-0.14,3000,0,2,488.08,0.0168,1.0000,0.0,0.0,2898.691,1,195.13,160.0,1.364
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,46,46,47,trend,-1,trend_sell,sl,sl,1,2025.02.12 13:20:00,1739366400000,2874.258,2025.02.12 13:46:20,1739367980000,2875.497,0.01,2884.646,0.000,-1.24,0.00,0.00,-1.24,1580,0,2,1033.48,0.0360,1.0000,0.0,0.0,2881.138,1,261.90,160.0,2.808
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,48,48,49,trend,1,trend_buy,trend_state_exit,expert,1,2025.02.12 16:55:00,1739379300000,2901.217,2025.02.12 18:05:00,1739383500000,2900.887,0.01,2891.723,0.000,-0.33,0.00,0.00,-0.33,4200,0,1,591.09,0.0204,1.0000,0.0,0.0,2899.373,1,208.10,160.0,2.566
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,50,50,51,trend,1,trend_buy,trend_state_exit,expert,1,2025.02.13 19:10:00,1739473800000,2926.504,2025.02.13 20:30:00,1739478600000,2925.884,0.01,2918.234,0.000,-0.62,0.00,0.00,-0.62,4800,0,1,681.99,0.0233,1.0000,0.0,0.0,2925.103,1,208.18,160.0,2.235
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,52,52,53,trend,-1,trend_sell,trend_state_exit,expert,1,2025.02.14 16:58:00,1739552280000,2896.250,2025.02.14 20:30:00,1739565000000,2882.361,0.01,2912.040,0.000,13.89,0.00,0.00,13.89,12720,0,2,1309.87,0.0452,1.0000,0.0,0.0,2895.488,1,378.38,160.0,4.268
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,54,54,55,trend,1,trend_buy,trend_state_exit,expert,1,2025.02.17 03:40:00,1739763600000,2903.665,2025.02.17 04:40:00,1739767200000,2900.970,0.01,2896.350,0.000,-2.70,0.00,0.00,-2.70,3600,0,1,633.86,0.0218,1.0000,0.0,0.0,2903.004,1,134.15,160.0,1.977
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,56,56,57,trend,1,trend_buy,trend_state_exit,expert,1,2025.02.19 20:35:00,1739997300000,2936.016,2025.02.19 21:30:00,1740000600000,2934.245,0.01,2929.949,0.000,-1.77,0.00,0.00,-1.77,3300,0,1,554.73,0.0189,1.0000,0.0,0.0,2935.095,1,117.00,160.0,1.640
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,58,58,59,trend,-1,trend_sell,trend_state_exit,expert,1,2025.02.20 14:10:00,1740060600000,2928.520,2025.02.20 14:35:00,1740062100000,2934.469,0.01,2942.149,0.000,-5.95,0.00,0.00,-5.95,1500,0,2,1536.98,0.0525,1.0000,0.0,0.0,2932.281,1,356.88,159.0,3.684
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,60,60,61,trend,1,trend_buy,sl,sl,1,2025.02.21 01:10:00,1740100200000,2945.778,2025.02.21 01:38:40,1740101920000,2943.348,0.01,2939.351,0.000,-2.43,0.00,0.00,-2.43,1720,0,1,754.22,0.0256,1.0000,0.0,0.0,2942.785,1,115.38,160.0,1.737
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,62,62,63,trend,1,trend_buy,trend_state_exit,expert,1,2025.02.21 01:39:00,1740101940000,2943.455,2025.02.21 01:40:00,1740102000000,2941.643,0.01,2935.997,0.000,-1.82,0.00,0.00,-1.82,60,0,1,554.59,0.0188,1.0000,0.0,0.0,2944.733,1,180.47,160.0,2.016
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,64,64,65,trend,-1,trend_sell,sl,sl,1,2025.02.21 08:20:00,1740126000000,2921.712,2025.02.21 08:51:40,1740127900000,2923.912,0.01,2928.661,0.000,-2.20,0.00,0.00,-2.20,1900,0,2,910.54,0.0312,1.0000,0.0,0.0,2924.715,1,151.13,160.0,1.878
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,66,66,67,trend,-1,trend_sell,trend_state_exit,expert,1,2025.02.21 08:52:00,1740127920000,2924.696,2025.02.21 09:05:00,1740128700000,2926.072,0.01,2933.075,0.000,-1.37,0.00,0.00,-1.37,780,0,2,539.85,0.0185,1.0000,0.0,0.0,2923.114,1,207.97,160.0,2.265
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,68,68,69,trend,1,trend_buy,trend_state_exit,expert,1,2025.02.24 03:05:00,1740366300000,2941.924,2025.02.24 04:40:00,1740372000000,2940.313,0.01,2933.045,0.000,-1.61,0.00,0.00,-1.61,5700,0,1,646.49,0.0220,1.0000,0.0,0.0,2940.068,1,196.82,160.0,2.400
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,70,70,71,trend,1,trend_buy,trend_state_exit,expert,1,2025.02.24 14:05:00,1740405900000,2955.989,2025.02.24 14:15:00,1740406500000,2950.618,0.01,2947.662,0.000,-5.37,0.00,0.00,-5.37,600,0,1,670.33,0.0227,1.0000,0.0,0.0,2955.124,1,163.80,160.0,2.251
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,72,72,73,trend,-1,trend_sell,trend_state_exit,expert,1,2025.02.24 15:15:00,1740410100000,2936.367,2025.02.24 16:05:00,1740413100000,2938.885,0.01,2952.526,0.000,-2.52,0.00,0.00,-2.52,3000,0,2,1234.52,0.0420,1.0000,0.0,0.0,2936.092,1,379.13,160.0,4.367
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,74,74,75,trend,-1,trend_sell,trend_state_exit,expert,1,2025.02.25 16:53:00,1740502380000,2896.592,2025.02.25 17:30:00,1740504600000,2900.493,0.01,2917.722,0.000,-3.90,0.00,0.00,-3.90,2220,0,2,1514.11,0.0523,1.0000,0.0,0.0,2896.408,1,377.70,160.0,5.711
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,76,76,77,trend,1,trend_buy,trend_state_exit,expert,1,2025.02.25 21:15:00,1740518100000,2916.848,2025.02.25 21:45:00,1740519900000,2914.339,0.01,2911.278,0.000,-2.51,0.00,0.00,-2.51,1800,0,1,784.59,0.0269,1.0000,0.0,0.0,2916.382,1,116.88,160.0,1.505
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,78,78,79,trend,1,trend_buy,sl,sl,1,2025.02.26 00:10:00,1740528600000,2921.833,2025.02.26 01:46:40,1740534400000,2922.580,0.01,2916.333,0.000,0.75,0.00,0.00,0.75,5800,0,1,593.32,0.0203,1.0000,0.0,0.0,2920.595,1,82.30,160.0,1.486
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,80,80,81,trend,1,trend_buy,trend_state_exit,expert,1,2025.02.26 01:47:00,1740534420000,2922.658,2025.02.26 01:50:00,1740534600000,2921.285,0.01,2914.015,0.000,-1.37,0.00,0.00,-1.37,180,0,1,998.22,0.0342,1.0000,0.0,0.0,2924.773,1,166.45,160.0,2.336
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,82,82,83,trend,-1,trend_sell,trend_state_exit,expert,1,2025.02.27 05:51:00,1740635460000,2890.632,2025.02.27 06:10:00,1740636600000,2895.172,0.01,2901.193,0.000,-4.54,0.00,0.00,-4.54,1140,0,2,1118.39,0.0387,1.0000,0.0,0.0,2892.002,1,247.20,160.0,2.854
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,84,84,85,trend,-1,trend_sell,trend_state_exit,expert,1,2025.02.27 09:10:00,1740647400000,2879.749,2025.02.27 09:15:00,1740647700000,2887.060,0.01,2892.112,0.000,-7.31,0.00,0.00,-7.31,300,0,2,1118.68,0.0388,1.0000,0.0,0.0,2879.974,1,207.55,160.0,3.341
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,86,86,87,trend,-1,trend_sell,trend_state_exit,expert,1,2025.02.28 04:10:00,1740715800000,2860.158,2025.02.28 04:50:00,1740718200000,2864.857,0.01,2869.604,0.000,-4.70,0.00,0.00,-4.70,2400,0,2,711.04,0.0249,1.0000,0.0,0.0,2863.349,1,178.22,159.0,2.553
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,88,88,89,trend,-1,trend_sell,trend_state_exit,expert,1,2025.02.28 08:50:00,1740732600000,2852.143,2025.02.28 09:05:00,1740733500000,2857.851,0.01,2860.762,0.000,-5.71,0.00,0.00,-5.71,900,0,2,1134.23,0.0398,1.0000,0.0,0.0,2853.056,1,164.78,160.0,2.329
v_baseline,eva028-CoreRiskV1,v_baseline,XAUUSD_HIST,M1,90,90,91,trend,-1,trend_sell,stage1_equity_kill,expert,1,2025.02.28 12:45:00,1740746700000,2856.422,2025.02.28 13:09:00,1740748140000,2860.348,0.01,2864.022,0.000,-3.93,0.00,0.00,-3.93,1440,0,2,769.36,0.0269,1.0000,0.0,0.0,2859.216,1,146.03,160.0,2.054
