run_id,strategy_version,param_set_id,symbol,timeframe,position_id,deal_in,deal_out,order_kind,direction,entry_reason,exit_reason,deal_reason_raw,order_number,entry_time,entry_time_msc,entry_price,exit_time,exit_time_msc,exit_price,volume,sl_price,tp_price,profit,commission,swap,net_pnl,holding_seconds,vol_gate_low,market_state,rv_short_pts,rv_ratio,multiplier_a,grid_dist_pts,tp_dist_pts,baseline_at_entry,risk_level_at_entry,avg_vol_per_min,spread_pts_at_entry,atr_at_entry
v_locked_off,eva028-CoreRiskV1,v_locked_off,XAUUSD_HIST,M1,2,2,3,trend,1,trend_buy,trend_state_exit,expert,1,2025.01.07 13:35:00,1736256900000,2659.091,2025.01.07 14:20:00,1736259600000,2657.791,0.01,2649.897,0.000,-1.30,0.00,0.00,-1.30,2700,0,1,969.38,0.0365,1.0000,0.0,0.0,2659.289,1,256.10,159.0,2.485
v_locked_off,eva028-CoreRiskV1,v_locked_off,XAUUSD_HIST,M1,4,4,5,trend,1,trend_buy,trend_state_exit,expert,1,2025.02.04 13:50:00,1738677000000,2834.118,2025.02.04 15:40:00,1738683600000,2836.822,0.01,2824.565,0.000,2.70,0.00,0.00,2.70,6600,0,1,958.18,0.0338,1.0000,0.0,0.0,2834.049,1,374.10,159.0,2.582
v_locked_off,eva028-CoreRiskV1,v_locked_off,XAUUSD_HIST,M1,6,6,7,trend,1,trend_buy,trend_state_exit,expert,1,2025.02.11 02:21:00,1739240460000,2938.882,2025.02.11 02:35:00,1739241300000,2931.577,0.01,2924.411,0.000,-7.30,0.00,0.00,-7.30,840,0,1,1472.00,0.0501,1.0000,0.0,0.0,2938.577,1,323.38,160.0,3.911
v_locked_off,eva028-CoreRiskV1,v_locked_off,XAUUSD_HIST,M1,8,8,9,trend,-1,trend_sell,trend_state_exit,expert,1,2025.02.25 16:53:00,1740502380000,2896.592,2025.02.25 17:30:00,1740504600000,2900.493,0.01,2917.722,0.000,-3.90,0.00,0.00,-3.90,2220,0,2,1514.11,0.0523,1.0000,0.0,0.0,2896.408,1,377.70,160.0,5.711
v_locked_off,eva028-CoreRiskV1,v_locked_off,XAUUSD_HIST,M1,10,10,11,trend,-1,trend_sell,trend_state_exit,expert,1,2025.02.28 14:10:00,1740751800000,2845.207,2025.02.28 15:30:00,1740756600000,2842.392,0.01,2858.923,0.000,2.82,0.00,0.00,2.82,4800,0,2,1407.46,0.0495,1.0000,0.0,0.0,2847.437,1,350.30,159.0,3.707
v_locked_off,eva028-CoreRiskV1,v_locked_off,XAUUSD_HIST,M1,12,12,13,trend,1,trend_buy,trend_state_exit,expert,1,2025.03.04 08:40:00,1741077600000,2918.189,2025.03.04 10:05:00,1741082700000,2913.938,0.01,2904.263,0.000,-4.25,0.00,0.00,-4.25,5100,0,1,1103.78,0.0378,1.0000,0.0,0.0,2911.731,1,248.45,160.0,3.764
v_locked_off,eva028-CoreRiskV1,v_locked_off,XAUUSD_HIST,M1,14,14,15,trend,1,trend_buy,trend_state_exit,expert,1,2025.03.13 16:45:00,1741884300000,2984.903,2025.03.13 17:10:00,1741885800000,2977.543,0.01,2972.324,0.000,-7.36,0.00,0.00,-7.36,1500,0,1,840.62,0.0282,1.0000,0.0,0.0,2983.547,1,247.85,160.0,3.400
v_locked_off,eva028-CoreRiskV1,v_locked_off,XAUUSD_HIST,M1,16,16,17,trend,-1,trend_sell,trend_state_exit,expert,1,2025.03.20 10:59:00,1742468340000,3035.058,2025.03.20 11:00:00,1742468400000,3034.317,0.01,3045.626,0.000,0.74,0.00,0.00,0.74,60,0,2,914.10,0.0301,1.0000,0.0,0.0,3032.766,1,251.32,160.0,2.856
v_locked_off,eva028-CoreRiskV1,v_locked_off,XAUUSD_HIST,M1,18,18,19,trend,1,trend_buy,trend_state_exit,expert,1,2025.03.27 10:35:00,1743071700000,3053.145,2025.03.27 11:30:00,1743075000000,3049.865,0.01,3044.296,0.000,-3.28,0.00,0.00,-3.28,3300,0,1,1024.78,0.0336,1.0000,0.0,0.0,3051.043,1,207.07,160.0,2.392
v_locked_off,eva028-CoreRiskV1,v_locked_off,XAUUSD_HIST,M1,20,20,21,trend,-1,trend_sell,trend_state_exit,expert,1,2025.04.01 16:52:00,1743526320000,3108.856,2025.04.01 17:20:00,1743528000000,3110.298,0.01,3126.093,0.000,-1.44,0.00,0.00,-1.44,1680,0,2,817.80,0.0263,1.0000,0.0,0.0,3108.981,1,377.30,159.0,4.659
