run_tag,symbol,utc_day,server_time,utc_time,server_utc_offset,reason,range_hi,range_lo,range_count,expected_range_count,atr,range_atr_mult,raw_lot,final_lot,risk_budget,actual_risk,ocp_err
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.03.31,2022.03.31 08:00:00,2022.03.31 08:00:00,0,risk_reject,122.452,121.900,12,12,0.181,3.0485,0.0000,0.00,1.44,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.03.31,2022.03.31 08:30:00,2022.03.31 08:30:00,0,risk_reject,122.452,121.900,12,12,0.195,2.8287,0.0000,0.00,1.44,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.03.31,2022.03.31 11:00:00,2022.03.31 11:00:00,0,risk_reject,122.452,121.900,12,12,0.229,2.4060,0.0000,0.00,1.44,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.03.31,2022.03.31 11:30:00,2022.03.31 11:30:00,0,risk_reject,122.452,121.900,12,12,0.232,2.3815,0.0000,0.00,1.44,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.11,2022.04.11 07:00:00,2022.04.11 07:00:00,0,risk_reject,125.052,124.280,12,12,0.159,4.8510,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.19,2022.04.19 09:00:00,2022.04.19 09:00:00,0,risk_reject,128.232,126.986,12,12,0.197,6.3387,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.19,2022.04.19 09:30:00,2022.04.19 09:30:00,0,risk_reject,128.232,126.986,12,12,0.197,6.3226,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.19,2022.04.19 10:00:00,2022.04.19 10:00:00,0,risk_reject,128.232,126.986,12,12,0.189,6.5901,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.19,2022.04.19 10:30:00,2022.04.19 10:30:00,0,risk_reject,128.232,126.986,12,12,0.193,6.4488,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.19,2022.04.19 11:00:00,2022.04.19 11:00:00,0,risk_reject,128.232,126.986,12,12,0.191,6.5162,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.19,2022.04.19 11:30:00,2022.04.19 11:30:00,0,risk_reject,128.232,126.986,12,12,0.171,7.2714,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.20,2022.04.20 10:30:00,2022.04.20 10:30:00,0,risk_reject,129.400,128.057,12,12,0.219,6.1204,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.20,2022.04.20 11:00:00,2022.04.20 11:00:00,0,risk_reject,129.400,128.057,12,12,0.208,6.4567,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.20,2022.04.20 11:30:00,2022.04.20 11:30:00,0,risk_reject,129.400,128.057,12,12,0.218,6.1666,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.21,2022.04.21 07:30:00,2022.04.21 07:30:00,0,risk_reject,128.630,127.961,12,12,0.181,3.7034,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.21,2022.04.21 10:30:00,2022.04.21 10:30:00,0,risk_reject,128.630,127.961,12,12,0.162,4.1406,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.25,2022.04.25 07:00:00,2022.04.25 07:00:00,0,risk_reject,128.853,128.235,12,12,0.181,3.4211,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.25,2022.04.25 07:30:00,2022.04.25 07:30:00,0,risk_reject,128.853,128.235,12,12,0.181,3.4225,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.25,2022.04.25 08:00:00,2022.04.25 08:00:00,0,risk_reject,128.853,128.235,12,12,0.187,3.3124,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.25,2022.04.25 08:30:00,2022.04.25 08:30:00,0,risk_reject,128.853,128.235,12,12,0.189,3.2748,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.25,2022.04.25 09:00:00,2022.04.25 09:00:00,0,risk_reject,128.853,128.235,12,12,0.185,3.3354,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.25,2022.04.25 09:30:00,2022.04.25 09:30:00,0,risk_reject,128.853,128.235,12,12,0.184,3.3600,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.25,2022.04.25 10:00:00,2022.04.25 10:00:00,0,risk_reject,128.853,128.235,12,12,0.191,3.2284,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.25,2022.04.25 10:30:00,2022.04.25 10:30:00,0,risk_reject,128.853,128.235,12,12,0.191,3.2344,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.25,2022.04.25 11:00:00,2022.04.25 11:00:00,0,risk_reject,128.853,128.235,12,12,0.193,3.2068,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.27,2022.04.27 07:00:00,2022.04.27 07:00:00,0,risk_reject,127.823,127.242,12,12,0.177,3.2772,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.27,2022.04.27 08:00:00,2022.04.27 08:00:00,0,risk_reject,127.823,127.242,12,12,0.182,3.1948,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.27,2022.04.27 09:00:00,2022.04.27 09:00:00,0,risk_reject,127.823,127.242,12,12,0.192,3.0317,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.27,2022.04.27 09:30:00,2022.04.27 09:30:00,0,risk_reject,127.823,127.242,12,12,0.178,3.2680,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.27,2022.04.27 10:00:00,2022.04.27 10:00:00,0,risk_reject,127.823,127.242,12,12,0.179,3.2523,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.27,2022.04.27 10:30:00,2022.04.27 10:30:00,0,risk_reject,127.823,127.242,12,12,0.181,3.2176,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.27,2022.04.27 11:00:00,2022.04.27 11:00:00,0,risk_reject,127.823,127.242,12,12,0.181,3.2150,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.27,2022.04.27 11:30:00,2022.04.27 11:30:00,0,risk_reject,127.823,127.242,12,12,0.184,3.1601,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.28,2022.04.28 07:00:00,2022.04.28 07:00:00,0,risk_reject,130.268,128.350,12,12,0.313,6.1236,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.28,2022.04.28 08:00:00,2022.04.28 08:00:00,0,risk_reject,130.268,128.350,12,12,0.354,5.4137,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.28,2022.04.28 08:30:00,2022.04.28 08:30:00,0,risk_reject,130.268,128.350,12,12,0.360,5.3352,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.28,2022.04.28 09:00:00,2022.04.28 09:00:00,0,risk_reject,130.268,128.350,12,12,0.377,5.0818,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.28,2022.04.28 10:00:00,2022.04.28 10:00:00,0,risk_reject,130.268,128.350,12,12,0.374,5.1303,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.28,2022.04.28 11:00:00,2022.04.28 11:00:00,0,risk_reject,130.268,128.350,12,12,0.383,5.0106,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.28,2022.04.28 11:30:00,2022.04.28 11:30:00,0,risk_reject,130.268,128.350,12,12,0.391,4.9054,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.29,2022.04.29 07:00:00,2022.04.29 07:00:00,0,risk_reject,130.818,130.358,12,12,0.168,2.7346,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.29,2022.04.29 07:30:00,2022.04.29 07:30:00,0,risk_reject,130.818,130.358,12,12,0.170,2.7059,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.29,2022.04.29 08:00:00,2022.04.29 08:00:00,0,risk_reject,130.818,130.358,12,12,0.174,2.6459,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.29,2022.04.29 08:30:00,2022.04.29 08:30:00,0,risk_reject,130.818,130.358,12,12,0.173,2.6612,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.29,2022.04.29 09:00:00,2022.04.29 09:00:00,0,risk_reject,130.818,130.358,12,12,0.189,2.4385,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.29,2022.04.29 09:30:00,2022.04.29 09:30:00,0,risk_reject,130.818,130.358,12,12,0.199,2.3082,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.29,2022.04.29 10:00:00,2022.04.29 10:00:00,0,risk_reject,130.818,130.358,12,12,0.207,2.2215,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.29,2022.04.29 10:30:00,2022.04.29 10:30:00,0,risk_reject,130.818,130.358,12,12,0.217,2.1226,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.29,2022.04.29 11:00:00,2022.04.29 11:00:00,0,risk_reject,130.818,130.358,12,12,0.222,2.0721,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.04.29,2022.04.29 11:30:00,2022.04.29 11:30:00,0,risk_reject,130.818,130.358,12,12,0.230,2.0031,0.0000,0.00,1.40,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.05.19,2022.05.19 09:00:00,2022.05.19 09:00:00,0,risk_reject,128.939,127.893,12,12,0.198,5.2714,0.0000,0.00,1.44,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.05.19,2022.05.19 09:30:00,2022.05.19 09:30:00,0,risk_reject,128.939,127.893,12,12,0.199,5.2676,0.0000,0.00,1.44,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.05.19,2022.05.19 10:00:00,2022.05.19 10:00:00,0,risk_reject,128.939,127.893,12,12,0.206,5.0865,0.0000,0.00,1.44,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.05.19,2022.05.19 10:30:00,2022.05.19 10:30:00,0,risk_reject,128.939,127.893,12,12,0.210,4.9708,0.0000,0.00,1.44,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.05.19,2022.05.19 11:00:00,2022.05.19 11:00:00,0,risk_reject,128.939,127.893,12,12,0.208,5.0392,0.0000,0.00,1.44,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.05.19,2022.05.19 11:30:00,2022.05.19 11:30:00,0,risk_reject,128.939,127.893,12,12,0.214,4.8830,0.0000,0.00,1.44,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.08,2022.06.08 07:00:00,2022.06.08 07:00:00,0,risk_reject,133.292,132.717,12,12,0.188,3.0632,0.0000,0.00,1.49,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.08,2022.06.08 07:30:00,2022.06.08 07:30:00,0,risk_reject,133.292,132.717,12,12,0.182,3.1656,0.0000,0.00,1.49,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.08,2022.06.08 08:00:00,2022.06.08 08:00:00,0,risk_reject,133.292,132.717,12,12,0.178,3.2381,0.0000,0.00,1.49,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.09,2022.06.09 07:30:00,2022.06.09 07:30:00,0,risk_reject,134.552,133.640,12,12,0.214,4.2560,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.09,2022.06.09 08:00:00,2022.06.09 08:00:00,0,risk_reject,134.552,133.640,12,12,0.217,4.2041,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.09,2022.06.09 08:30:00,2022.06.09 08:30:00,0,risk_reject,134.552,133.640,12,12,0.217,4.2041,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.09,2022.06.09 09:00:00,2022.06.09 09:00:00,0,risk_reject,134.552,133.640,12,12,0.223,4.0818,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.09,2022.06.09 10:00:00,2022.06.09 10:00:00,0,risk_reject,134.552,133.640,12,12,0.234,3.8939,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.09,2022.06.09 10:30:00,2022.06.09 10:30:00,0,risk_reject,134.552,133.640,12,12,0.219,4.1712,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.09,2022.06.09 11:00:00,2022.06.09 11:00:00,0,risk_reject,134.552,133.640,12,12,0.219,4.1712,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.09,2022.06.09 11:30:00,2022.06.09 11:30:00,0,risk_reject,134.552,133.640,12,12,0.216,4.2236,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.10,2022.06.10 07:30:00,2022.06.10 07:30:00,0,risk_reject,134.388,133.663,12,12,0.215,3.3721,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.10,2022.06.10 08:00:00,2022.06.10 08:00:00,0,risk_reject,134.388,133.663,12,12,0.220,3.2901,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.13,2022.06.13 07:00:00,2022.06.13 07:00:00,0,risk_reject,135.196,134.665,12,12,0.211,2.5191,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.13,2022.06.13 08:00:00,2022.06.13 08:00:00,0,risk_reject,135.196,134.665,12,12,0.216,2.4567,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.13,2022.06.13 08:30:00,2022.06.13 08:30:00,0,risk_reject,135.196,134.665,12,12,0.216,2.4559,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.13,2022.06.13 09:00:00,2022.06.13 09:00:00,0,risk_reject,135.196,134.665,12,12,0.229,2.3166,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.13,2022.06.13 09:30:00,2022.06.13 09:30:00,0,risk_reject,135.196,134.665,12,12,0.229,2.3217,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.13,2022.06.13 10:00:00,2022.06.13 10:00:00,0,risk_reject,135.196,134.665,12,12,0.238,2.2271,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.13,2022.06.13 10:30:00,2022.06.13 10:30:00,0,risk_reject,135.196,134.665,12,12,0.243,2.1839,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.13,2022.06.13 11:00:00,2022.06.13 11:00:00,0,risk_reject,135.196,134.665,12,12,0.234,2.2685,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.13,2022.06.13 11:30:00,2022.06.13 11:30:00,0,risk_reject,135.196,134.665,12,12,0.242,2.1903,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.15,2022.06.15 07:00:00,2022.06.15 07:00:00,0,risk_reject,135.302,134.798,12,12,0.185,2.7201,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.16,2022.06.16 08:30:00,2022.06.16 08:30:00,0,risk_reject,134.673,133.944,12,12,0.200,3.6411,0.0000,0.00,1.53,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.16,2022.06.16 09:00:00,2022.06.16 09:00:00,0,risk_reject,134.673,133.944,12,12,0.237,3.0750,0.0000,0.00,1.53,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.16,2022.06.16 09:30:00,2022.06.16 09:30:00,0,risk_reject,134.673,133.944,12,12,0.290,2.5095,0.0000,0.00,1.53,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.16,2022.06.16 10:00:00,2022.06.16 10:00:00,0,risk_reject,134.673,133.944,12,12,0.339,2.1491,0.0000,0.00,1.53,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.16,2022.06.16 10:30:00,2022.06.16 10:30:00,0,risk_reject,134.673,133.944,12,12,0.363,2.0106,0.0000,0.00,1.53,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.16,2022.06.16 11:00:00,2022.06.16 11:00:00,0,risk_reject,134.673,133.944,12,12,0.373,1.9559,0.0000,0.00,1.53,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.16,2022.06.16 11:30:00,2022.06.16 11:30:00,0,risk_reject,134.673,133.944,12,12,0.412,1.7691,0.0000,0.00,1.53,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.17,2022.06.17 09:30:00,2022.06.17 09:30:00,0,risk_reject,134.642,132.174,12,12,0.357,6.9090,0.0000,0.00,1.53,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.17,2022.06.17 10:00:00,2022.06.17 10:00:00,0,risk_reject,134.642,132.174,12,12,0.340,7.2665,0.0000,0.00,1.53,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.17,2022.06.17 10:30:00,2022.06.17 10:30:00,0,risk_reject,134.642,132.174,12,12,0.319,7.7246,0.0000,0.00,1.53,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.17,2022.06.17 11:00:00,2022.06.17 11:00:00,0,risk_reject,134.642,132.174,12,12,0.307,8.0297,0.0000,0.00,1.53,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.06.20,2022.06.20 08:00:00,2022.06.20 08:00:00,0,risk_reject,135.438,134.661,12,12,0.197,3.9442,0.0000,0.00,1.53,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.07.29,2022.07.29 07:00:00,2022.07.29 07:00:00,0,risk_reject,134.671,132.752,12,12,0.333,5.7591,0.0000,0.00,1.48,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.08.01,2022.08.01 10:00:00,2022.08.01 10:00:00,0,risk_reject,133.406,132.059,12,12,0.218,6.1668,0.0000,0.00,1.48,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.08.01,2022.08.01 10:30:00,2022.08.01 10:30:00,0,risk_reject,133.406,132.059,12,12,0.222,6.0793,0.0000,0.00,1.48,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.08.04,2022.08.04 07:00:00,2022.08.04 07:00:00,0,risk_reject,134.097,133.417,12,12,0.189,3.6020,0.0000,0.00,1.48,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.09.07,2022.09.07 10:30:00,2022.09.07 10:30:00,0,risk_reject,144.380,142.923,12,12,0.251,5.7949,0.0000,0.00,1.49,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.09.07,2022.09.07 11:00:00,2022.09.07 11:00:00,0,risk_reject,144.380,142.923,12,12,0.244,5.9713,0.0000,0.00,1.49,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.09.07,2022.09.07 11:30:00,2022.09.07 11:30:00,0,risk_reject,144.380,142.923,12,12,0.220,6.6227,0.0000,0.00,1.49,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.09.09,2022.09.09 07:30:00,2022.09.09 07:30:00,0,risk_reject,143.955,142.445,12,12,0.313,4.8243,0.0000,0.00,1.49,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.09.09,2022.09.09 08:00:00,2022.09.09 08:00:00,0,risk_reject,143.955,142.445,12,12,0.316,4.7839,0.0000,0.00,1.49,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.09.09,2022.09.09 08:30:00,2022.09.09 08:30:00,0,risk_reject,143.955,142.445,12,12,0.332,4.5531,0.0000,0.00,1.49,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.09.09,2022.09.09 09:00:00,2022.09.09 09:00:00,0,risk_reject,143.955,142.445,12,12,0.344,4.3850,0.0000,0.00,1.49,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.09.09,2022.09.09 09:30:00,2022.09.09 09:30:00,0,risk_reject,143.955,142.445,12,12,0.348,4.3444,0.0000,0.00,1.49,0.00,0
DS260914_JSB30_V3_TRAIN,USDJPYm,2022.09.09,2022.09.09 10:00:00,2022.09.09 10:00:00,0,risk_reject,143.955,142.445,12,12,0.322,4.6905,0.0000,0.00,1.49,0.00,0
